FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
William,RICHARDSON,M,1747-09-08,John,RICHARDSON,private soldier,Catherine,NOBLE,bootmaker
Patrick,RICHARDSON,M,1747-09-08,John,RICHARDSON,private soldier,Catherine,NOBLE,bootmaker
Marion,DOBLE,F,1746-01-07,Donald,DOBLE,fruiterer,Isabella,THOMAS,managing director (rolling stock firm)
Annie,MACKIE,F,1752-01-05,Josias,MACKIE,lab,Helen,OTLEY,joiner
John,MACKIE,M,1752-01-05,Josias,MACKIE,lab,Helen,OTLEY,joiner
Helen,SHARPE,F,1749-04-10,Robert,SHARPE,park agent,Christina,YALLOP,secretary
Elspit,SHARPE,F,1749-04-10,Robert,SHARPE,park agent,Christina,YALLOP,secretary
Robert,CONIBEAR,M,1753-03-22,William,CONIBEAR,gas engineer,Frances,MEIKLE,grocer
Alexr,PRICE,M,1747-05-09,Archd,PRICE,farmer,Margaret,WALTON,bootmaker
Boswell,BRIEN,M,1751-03-21,Andrew,BRIEN,gardener,Catherine,ENTWISLE,coachman
Margaret,BRIEN,F,1751-03-21,Andrew,BRIEN,gardener,Catherine,ENTWISLE,coachman
Agnes,BRIEN,F,1751-03-21,Andrew,BRIEN,gardener,Catherine,ENTWISLE,coachman
Robert,POLLITT,M,1746-12-19,James,POLLITT,maltster,Elizabeth,FEGG,weaver
Thomas,PELL,M,1749-10-22,John,PELL,cordwainer,Jane,GRISI,labourer
John,BUDESH,M,1752-07-19,Frank,BUDESH,glass writer,Elizabeth,EMERY,labourer
Mary,ALEXANDER,F,1752-12-24,James,ALEXANDER,spinner,Joanna,FERRIS,labourer
Annie,CHRISTOPHERS,F,1747-01-17,John,CHRISTOPHERS,sailor,Betsy,PILGRIM,lab
Agnes,DURROCK,F,1748-07-09,John,DURROCK,labourer,Isabella,WHITTINGTON,husbandman
Charles,HAWKES,M,1752-02-08,William,HAWKES,surgeon - royal army medical corp,Margaret,BELL,toll bar keeper
Henrietta,OATES,F,1751-03-17,James,OATES,farmer,Margaret,WILLIAMS,shop assistant
Duncan,HELLIER,M,1750-07-02,David,HELLIER,blacksmith,Sulia,SMITH,furniture manufacturer
Colin,WYBROW,M,1748-12-26,Alexander,WYBROW,seamer,Marion,EVANS,plasterer
Andrew,SWIFTWELL,M,1749-03-05,George,SWIFTWELL,farmer,Catherine,CUTHBERTSON,railwayman
Jessie,CLARK,F,1746-11-21,Patrick,CLARK,farmer,Elizabeth,SLITH,"clerk, railway works"
Mary,CLARK,F,1750-02-17,James,CLARK,joiner,Margaret,LITTLE,farmer
Mary,WATSON,F,1747-10-27,Alfred,WATSON,farmer,Elizabeth,LAYCOCK,gardener
Mary,JENKS,F,1749-01-22,John,JENKS,"raf, wing commander",Margaret,FAISTER,builder
Mary,MANKTON,F,1752-07-23,Wm,MANKTON,soldier,Jane,GREEN,boot & shoe maker
James,HALL,M,1747-10-28,Archibald,HALL,druggist,Annie,POLLARAD,carpenter
Louis,MILLARD,M,1748-05-12,James,MILLARD,dental surgeon,Elizabeth,CALMAR,miner
Jane,M,F,1769-09-23,Peter,M,engineers fitter,Christina,LAVERSUCH,pharmacist and chemist
Ellen,BURROWS,F,1748-04-28,John,BURROWS,clerk,Ethel,CLEMENT,managing clerk
Jane,WILSON,F,1747-11-12,Alexander,WILSON,silk winder,Cecilia,STEWART,pharmaceutical chemist
Catherine,THOMAS,F,1747-04-08,John,THOMAS,nailer,Jane,CLARK,labourer
Mary,SHARPE,F,1748-02-27,James,SHARPE,baker,Margt,HANEND,co-op manager
Isabella,TROUP,F,1747-11-27,David,TROUP,corn factor and seedsman,Jessie,LENNARD,coal miner
Daniel,TAYLOR,M,1754-04-11,John,TAYLOR,mason,Sarah,MASLIN,clerk
John,HILL,M,1748-03-16,Andrew,HILL,framework knitter,Marion,DICKSON,chief boatswain (coastguard)
Matthew,ROBERTSON,M,1747-07-15,Joseph,ROBERTSON,blacksmith,Mary,GOLDTHORP,ag lab
Jane,WARNER,F,1747-03-19,Andrew,WARNER,smith,Agnes,DOWNHAMS,shale miner
Maggie,WILLIAMS,F,1753-05-15,James,WILLIAMS,gardener,Jane,SODEN,"lance corporal, army"
Ellen,HAIGH,F,1752-09-02,John,HAIGH,shoemaker,Mary,LANGELAAN,cabinet maker
Mary,BOYLE,F,1750-10-12,Hector,BOYLE,iron works manager,Agnes,WATON,labourer
Archibald,MAHAFFEY,M,1758-03-04,Willia,MAHAFFEY,weaver,Mary,TAYLOR,farmer
Mary,DAFT,F,1751-10-01,William,DAFT,railway ganger,Margaret,LUSCOMBE,thatcher
Catherine,HAWKSBY,F,1749-04-22,Alexander,HAWKSBY,farm lab,Mary,FEILDING,stockfitter
Isabella,WALKER,F,1750-05-28,Alexr,WALKER,farm labourer,Bella,WRIGHT,attorneys clerk
Charles,MILWERT,M,1749-07-04,James,MILWERT,labourer,Jane,WATT,hatter
James,ORRDEL,M,1747-08-20,William,ORRDEL,housekeeper,Emily,BROOK,blacksmith
David,BOLTON,M,1751-07-20,Daniel,BOLTON,"gardener, domestic",Mary,GRAHAM,weaver
Mary,HAWORTH,F,1753-04-08,Morris,HAWORTH,office worker,Elsie,PHEAR,farmer
Daniel,HAWORTH,M,1753-04-08,Morris,HAWORTH,office worker,Elsie,PHEAR,farmer
James,JONES,M,1748-02-01,John,JONES,labourer,Jane,MACHRAY,printer
Walter,BOND,M,1749-07-14,Alexander,BOND,clerk of cheque of ordnance,Margaret,HOLDSWORTH,basket maker
Elizabeth,JENKINS,F,1751-10-18,David,JENKINS,labourer,Catherine,WINDLE,market gardener
Helen,DYER,F,1749-10-09,David,DYER,painter,Alice,ANDERSON,vinegar merchant
James,SAUNDERSON,M,1748-11-09,William,SAUNDERSON,mariner,Mary,WETHERELL,farm labourer
Walter,VAUGHAN,M,1748-06-06,Thomas,VAUGHAN,master baker,Allison,PALMER,lab
Janet,CARTER,F,1750-04-18,Michael,CARTER,book keeper,Jane,HILTON,corn miller
Jane,BROWN,F,1757-11-03,Willia,BROWN,barmaid,Isabella,DAVY,medical labeller
John,LANT,M,1752-03-05,Malcolm,LANT,coal miner,Mary,TRATHAN,inn keeper
Catherine,HOPGOOD,F,1748-05-15,George,HOPGOOD,timber dealer,Margaret,PAWLET,carpenter
William,BROOKS,M,1759-02-19,William,BROOKS,dressmaker,Betsy,GRAINGE,gardener
John,HILL,M,1747-11-19,James,HILL,"superintendant, port of london authority",Maggie,SPRINGETT,labourer
Alexr,DISCOMBE,M,1750-08-09,Colin,DISCOMBE,water filter manufacturer,Isabella,GAMBOLD,ironmonger
Mary,HALCRO,F,1748-05-17,John,HALCRO,milliner,Jane,JONES,labourer
Mary,PORTUN,F,1749-03-15,Colin,PORTUN,fisherman,Margret,PRIMROSE,coal dealer
James,GIBONS,M,1755-04-18,Alexander,GIBONS,labourer,Maud,MCLERIE,stove grate fitter
Nicolas,RICHARDS,F,1748-08-07,James,RICHARDS,ag lab,Charlotte,LITTLE,baker
Elizabeth,VEITCH,F,1752-03-24,Robert,VEITCH,glazier,Elizabeth,YARD,grocer
Mary,DUNN,F,1748-08-11,William,DUNN,miller,Betsy,BROWN,engineer
David,CHAMBERS,M,1753-09-04,Will,CHAMBERS,carpenter,Mary,LIDDLE,carriage finisher
James,WOODHAM,M,1753-05-08,James,WOODHAM,nailer,Margaret,ELLIS,cook
Helen,JONES,F,1748-12-01,John,JONES,postman,Ann,HOLGOLTS,"shop assistant, grocers"
Patrick,BAMSEY,M,1749-05-29,John,BAMSEY,labourer,Catherine,LARKIN,carpenter
Mary,GOUNDRY,F,1748-05-29,Willia,GOUNDRY,fireman,Margaret,RUSBY,needlemaker
Margaret,HARRISON,F,1749-01-08,Delilah,HARRISON,coal miner,Catharine,GLEAVE,farm bailiff
George,JONES,M,1747-04-28,James,JONES,tanner,Jean,VALLANCE,harness maker
Peter,TWISSELL,M,1758-10-26,John,TWISSELL,mechanical engineer,Jessie,WORDIE,clerk
Christina,JACKSON,F,1749-01-14,Peter,JACKSON,clothworker,Christina,PEARSE,baker
James,LOMAS,M,1746-10-19,Will,LOMAS,worsted weaver,Jessie,BEST,die-sinker
Mary,HANSON,F,1752-02-23,George,HANSON,grocer,Eliza,WEDGBURY,artificial limb maker
David,HONES,M,1749-02-23,Alexander,HONES,butcher,Therese,CONNELL,shop assistant
Margaret,JONES,F,1746-09-15,John,JONES,fisherman,Annie,PENTLAND BROWN,baker
Helen,MOORE,F,1749-01-30,Thomas,MOORE,tailor,Roseann,GORMON,master plumber
Euphemia,JENNINGS,F,1750-04-04,James,JENNINGS,engineer,Catherine,BOND,ships officer
Isabella,RUTHERFORD,F,1750-02-26,Charles,RUTHERFORD,dressmaker,Margt,BUSBY,woolsorter
Elizabeth,BROWNE,F,1752-11-11,Charles,BROWNE,farmer,Catherine,RILEY,bookbinder
James,BAKER,M,1748-08-19,James,BAKER,coal miner,Susan,POYNTON,soldier - sgt
Janet,SNELLING,F,1747-03-14,Charles,SNELLING,printers compositor,Jane,ELWORTHY,stonemason
Jane,WELLS,F,1766-12-31,Richard,WELLS,gentlemans servant,Jessie,BOOTH,seamstress
Alexander,HERNE,M,1754-02-09,John,HERNE,farmer,Annie,ROBINSON,labourer
Susan,WARREN,F,1752-11-15,John,WARREN,bailiff,Margaret,MCPHERSON,lab
Isabella,TARRANT,F,1749-10-05,Thomas,TARRANT,cabinet maker,Isabella,LEE,labourer
Thomas,GAGE,M,1750-08-16,Arthur,GAGE,builder,Margt,MOXLEY,labourer
Marjory,STONE,F,1749-12-26,Thomas,STONE,cloth finisher,Elizabeth,MORGANS,delver
Espith,SCARLETT,F,1748-01-27,Alexander,SCARLETT,farmer,Bella,SMITH,ag lab
John,NOBLE,M,1752-04-26,William,NOBLE,guard,Isabella,CORBETT,painter
Annie,DAWKINS,F,1749-01-22,Alexr,DAWKINS,farmer,Eliza,DAVIES,basket maker
Margaret,ROGERS,F,1747-07-12,Henry,ROGERS,porter,Isabella,ROBERTSHAW,domestic servant
Jane,BURNLEY,F,1746-04-10,Robert,BURNLEY,secretary,Mary,OLDERSHAW,tenant farmer
Matilda,DARVILL,F,1754-12-11,William,DARVILL,baker,Jessie,LINELY,potter
Adam,MCGREGOR,M,1750-06-18,John,MCGREGOR,labourer,Sarah,WATERS,clog maker
Jane,BRANNAN,F,1750-03-31,George,BRANNAN,carter,Jessie,RUSSELL,stonemason
Anne,HILLS,F,1749-12-12,Charles,HILLS,contractor,Maryann,WILLIAMS,shoemaker
Margaret,NICHOLS,F,1745-12-17,James,NICHOLS,labourer,Margaret,BALLARD,domestic servant
Andrew,STRUIGER,M,1748-09-12,Hugh,STRUIGER,miner,Margaret,CROSSIAN,typist
James,KING,M,1749-12-04,John,KING,clothiers asst,Mary,FRANKHAM,blacksmith
Margaret,CLASOM,F,1749-05-02,George,CLASOM,brickmaker,Christina,NEAL,farmer
George,WAIT,M,1750-02-08,Alexander,WAIT,surgeon,Catherine,DANIEL,joiner
Elizabeth,LINDON,F,1754-08-28,John,LINDON,carpenter,Anne,HATTERS,lab
Margaret,THOMAS,F,1749-05-28,Matthew,THOMAS,farmer,Margaret,GILL,domestic servant
Geo,STAIK,M,1752-09-22,John,STAIK,ag lab,Rebecca,WILLIAMS,research & development chemist
Jane,HOOKHAM,F,1747-11-15,James,HOOKHAM,fisherman,Georgina,DEARDEN,chemist
Patrick,BAYLISS,M,1751-04-27,William,BAYLISS,milk maid,Ann,MOTTRAM,farmer
David,COOPER,M,1751-07-18,Christopher,COOPER,farmer,Mary,RASON,metal roller (gold worker)
Margt,MCRAE,F,1750-06-18,Patrick,MCRAE,engineer's turner,Margret,CLUTCH,car man
Jane,COURTENAY,F,1749-05-07,William,COURTENAY,drayman,Ellen,HOLLOWAY,farmer
Alexander,CHALLACOMBE,M,1750-04-17,Charles,CHALLACOMBE,labourer,Margaret,ROUND,teacher
Agnes,JENNINGS,F,1754-09-22,Duncan,JENNINGS,coastguard,Janet,GREASELEY,mariner
Catherine,TURNER,F,1750-07-30,Johnston,TURNER,labourer,Jessie,HYDE,president of the council of the bahamas
William,MONTEATH,M,1754-07-24,Willia,MONTEATH,barge builder,Mary,GAUDIE,carpenter
John,ANDERSON,M,1756-01-26,Alexander,ANDERSON,whitesmith,Isabella,WALTON,farmer
Margaret,MCLEAN,F,1751-03-11,John,MCLEAN,electric metering factory,Margret,MILLER,flax dresser
Willm,EDWARD,M,1746-03-11,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
Samuel,BLACKLOCK,M,1749-05-29,Dugald,BLACKLOCK,smith,Ellen,POTTER,framework knitter
James,SIMPSON,M,1749-02-11,James,SIMPSON,musician,Marion,GRIFFIN,boatman
John,STEDMAN,M,1751-10-27,David,STEDMAN,coal miner,Helen,HART,cutter
Jane,CHAMBERS,F,1751-02-22,George,CHAMBERS,whitesmith,Annie,BURTON,actor
Rebecca,BROWN,F,1747-10-21,Alexander,BROWN,weaver,Mary,MURRAY,agent for kenmare estates
Archibald,BROWN,M,1753-01-31,John,BROWN,lab,Mary,LEES,horsekeeper
Stephan,SOUTHWORTH,M,1749-12-13,John,SOUTHWORTH,mill manager,Jane,PAYNE,farm servant
Lizzie,BEARD,F,1753-02-15,James,BEARD,farmer,Ann,JONES,master tailor
Wm,MCGHIE,M,1775-03-17,Thomas,MCGHIE,dressmaker,Martha,GEUILLIM,japanner
Agnes,LADD,F,1758-05-18,John,LADD,ships carpenter,Bethia,FRESHWATER,farm worker
Alfred,BROWN,M,1758-03-26,Andrew,BROWN,merchant,Sarah,MCROBERT,copper plate turner
Jane,STEVINS,F,1757-12-09,Peter,STEVINS,haulier,Cathrine,SNOWDON,weaver
Ann,STEVINS,F,1757-12-09,Peter,STEVINS,haulier,Cathrine,SNOWDON,weaver
Henry,ELLIS,M,1751-01-15,Willm,ELLIS,butcher,Edith,WHITEHOUSE,carter
Thomas,JANE,M,1748-06-30,Thomas,JANE,gas fitter,Janet,PEPPER,farmer
Margaret,BARKER,F,1751-12-04,Samuel,BARKER,grocer,Charlotte,WARD,railway labourer
Agnes,HUNTLEY,F,1755-04-30,John,HUNTLEY,basket maker,Catherine,KNIGHT,flour millers hand
William,SIMONS,M,1751-01-21,James,SIMONS,labourer,Annie,MAY,gents outfitter
Andrew,WOOD,M,1748-05-22,John,WOOD,collier,Edith,WARD,nailor
Annie,CROSSGROVE,F,1749-04-23,Robert,CROSSGROVE,general store keeper,Margaret,WATSON,farm lab
Christina,PIGNELL,F,1750-03-16,Hugh,PIGNELL,bookbinder,Isabella,PENNY,deal porter
Francis,FERRENY,M,1752-12-28,John,FERRENY,paper mill labourer,Christina,LAMONT,carman
James,LLOYD,M,1748-11-10,David,LLOYD,designer,Susina,HARLE,fisherman
George,WILL,M,1755-07-27,George,WILL,packer (in textile factory ),Jessie,BROWN,waitress
Sarah,MARCH,F,1751-06-04,George,MARCH,cork hawker,Hannah,CARPENTER,farmer
Jessie,MCNAIR,F,1748-09-08,Joseph,MCNAIR,master bootmaker,Isabella,RICHMOND,cashier
Annabella,PALNT,F,1753-10-11,George,PALNT,foreman carter,Susan,AITKEN,lab
William,RALPH,M,1750-03-24,David,RALPH,postboy,Elizabeth,ALLISON,tailor
William,PRICE,M,1748-09-11,William,PRICE,tool maker (railway),Betsy,SHAYLER,farmer
Mary,JEFFERIES,F,1752-04-25,Jas,JEFFERIES,farmer,Janet,WATSON,carrier
Janet,OWEN,F,1753-03-20,Donald,OWEN,brickmaker,Margaret,HUSTHWAITE,glovecutter
George,HARDY,M,1753-10-16,William,HARDY,lab,Isabella,WHEELDON,baker
Thomas,HARTLEY,M,1750-04-12,John,HARTLEY,farmer,Christina,GORDON,footman
Rosalina,MAWSON,F,1751-04-01,James,MAWSON,cotton operative,Janet,CAMERON,lab
George,BROCKLEHURST,M,1758-04-19,David,BROCKLEHURST,collier,Jane,WARNER,coal miner
Charlotte,SULLIVAN,F,1751-06-07,Alexander,SULLIVAN,stone mason,Jessie,RAY,welder
John,BRADFORD,M,1750-12-27,John,BRADFORD,sub post master,Ann,REEVE,dock foreman
James,BELL,M,1750-06-12,William,BELL,stonemason,Euphemia,BELCHER,merchant seaman
Alexander,SMITH,M,1753-02-13,Thos,SMITH,labourer,Jane,MARTIN,farmer
Alexander,AINDOW,M,1759-03-27,Thomas,AINDOW,royal navy steward,Mary,SWAN,tailor
James,FIRTH,M,1756-11-14,John,FIRTH,labourer,Christina,ALLEN,indian medical service employee
Margt,WALLER,F,1755-04-22,Robert,WALLER,hawker,Mary,WHITTAKER,miner
James,HILL,M,1750-06-09,Thomas,HILL,ag lab,Janet,DEWSON,domestic servant
Jane,GRAY,F,1765-03-13,William,GRAY,bricklayer,Mary,GLENDINNING,baker
John,GRIMSHAW,M,1752-09-22,James,GRIMSHAW,blacksmith,Janet,LIVINGSTON,shoemaker
Robert,HARTLEY,M,1754-05-10,Alexander,HARTLEY,wine porter,Jane,HALE,gold prospector
Isobell,SMITH,F,1751-07-01,James,SMITH,school master,Annabella,KINGSTON,dressmaker
Janet,CAMPBELL,F,1753-03-27,Thos,CAMPBELL,marine stores dealer,Jane,JEFFERSON,plasterer
John,JOHNS,M,1749-03-22,Stewart,JOHNS,shipping clerk,Agnes,BOW,drawer in textiles
Mary,WATERHOUSE,F,1753-09-09,James,WATERHOUSE,blacksmith,Betsy,WARD,mason
John,NICHOLSON,M,1750-02-06,James,NICHOLSON,ag lab,Christina,BRANAGAN,manager of furnishing house
Rebecca,NICHOLSON,F,1750-02-06,James,NICHOLSON,ag lab,Christina,BRANAGAN,manager of furnishing house
Thomas,BENNETT,M,1760-05-31,James,BENNETT,barmaid,Margaret,VOYSEY,labourer
William,RICH,M,1755-06-04,Peter,RICH,gasfitter,Jane,MOAT,master baker
Margt,VOS REYTERLIMMAGE,F,1770-05-30,Edward,VOS REYTERLIMMAGE,farmer,Susan,BOULDING,watchmaker and jeweller
Jane,WEEKS,F,1760-01-19,Matthew,WEEKS,baker,Maggie,BUTLER,carpenter
John,MILLETT,M,1749-12-29,George,MILLETT,saddler,Margret,YELLARD,lab
Isabella,HAZELDINE,F,1754-07-08,Robert,HAZELDINE,woollen manufacturer,Bridget,HALFPENNY,farmer and grazier
John,BOWLES,M,1752-01-01,William,BOWLES,milliner,Alice,CRAMPTON,labourer
Eliza,MARSHALL,F,1756-05-13,Campbell,MARSHALL,domestic servant,Ellen,BROWN,rector
John,BIRD,M,1751-01-15,William,BIRD,ag lab,Julia,BATH,poultry man
James,SERGEANT,M,1748-10-30,Charles,SERGEANT,ag lab,Jeanie,LLOYD,carpenter
Christin,QUICK,F,1750-01-04,William,QUICK,teacher,Helen,ORTON,farmer
William,NICHOLAS,M,1748-12-25,John,NICHOLAS,cabinet maker,Elizabeth,LEVINAY,teacher
Robert,FORD,M,1749-04-13,Will,FORD,bread baker,Leonora,MARLOW,art  metal worker
Helen,NICHOLS,F,1749-01-13,James,NICHOLS,labourer,Margaret,BALLARD,domestic servant
Margaret,ANDREWS,F,1748-10-05,David,ANDREWS,railway inspector,Agnes,FORMAN,pattern maker
James,ARCHARDS,M,1752-05-03,Thomas,ARCHARDS,smith's labourer,Margt,TOMKINSON,registered nurse
James,ARCHARDS,M,1752-05-03,Thomas,ARCHARDS,smith's labourer,Margt,TOMKINSON,registered nurse
Margaret,CALVERT,F,1748-04-06,Alexr,CALVERT,shoemaker,Janet,HENDELL,waterman
Allice,HADLEY,F,1750-08-09,Hugh,HADLEY,joiner,Margaret,OLDEN,linen drapers assistant
Peter,PARR,M,1753-02-06,Walter,PARR,labourer,Christina,BECKWORLD,engine driver
Agnes,WOOTTON,F,1754-12-21,George,WOOTTON,secretary,Elizabeth,COLLISON,coachman
Mary,DOBLE,F,1750-05-17,Donald,DOBLE,fruiterer,Isabella,THOMAS,managing director (rolling stock firm)
Mary,CHORLEY,F,1752-07-22,John,CHORLEY,housekeeper,Mary,SMITH,labourer
William,CLATON,M,1751-09-05,William,CLATON,carpenter,Jane,BURGESS,weaver
Robert,GRAY,M,1752-05-28,William,GRAY,colliery checkweighman,Jane,SHANKS,servant
James,CALLOWAY,M,1753-11-04,Walter,CALLOWAY,outfitter,Eliza,LEWIS,farmer
Mary,THOMAS,F,1748-12-09,Robert,THOMAS,labourer,Isabella,MOFFATT,stitcher
Christina,GIBSON,F,1750-07-07,Andrew,GIBSON,sea captain,Joann,GRINDROD,labourer
Willia,JONES,M,1750-04-14,Andrew,JONES,carpenter,Barbara,FINN,carpenter
Sarah,CLOUGH,F,1750-09-18,Angus,CLOUGH,agent,Elizabeth,ADY,iron moulder
Agnes,CROOKER,F,1748-11-03,Thomas,CROOKER,general servant,Christina,NEWMAN,gardener
Ann,CROOKER,F,1748-11-03,Thomas,CROOKER,general servant,Christina,NEWMAN,gardener
Margaret,BROWN,F,1750-10-17,Murdo,BROWN,trinity house pilot,Isabella,YORKE,musician
Catherine,SANDFORD,F,1754-10-15,Murdoch,SANDFORD,ag lab,Mary,GREEN,millwright
Margaret,RAVEN,F,1755-05-29,Charles,RAVEN,glass blower,Annie,MOLYNEUX,shoemaker
Janet,WEDLOCK,F,1753-09-21,John,WEDLOCK,clay tobacco pipe maker,Agnes,DUDLEY,labourer
Mary,WILLSON,F,1752-05-16,James,WILLSON,turner,Cathrine,BENNIE,miller
Robert,BETTS,M,1751-03-04,Henry,BETTS,builder,Jessie,DAVID,rigger in royal navy air service
Agnes,CLEGG,F,1754-03-03,Samuel,CLEGG,electrical engineer,Ellen,SIMPSON,railway porter
Willm,RUSBY,M,1750-02-18,Henry,RUSBY,labourer,Catherine,PEARCE,land owner
Sarah,MACDONALD,F,1750-10-02,Frederick,MACDONALD,undertaker,Bessie,CHILD,post office worker
Margaret,PARR,F,1752-04-06,Donald,PARR,tailor,Agnes,ATKINSON,farmer
James,PHILIPS,M,1748-06-18,Andrew,PHILIPS,farmer,Mary,HAWGOOD,smith
John,EDWARD,M,1750-12-09,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
James,WATSON,M,1751-05-29,Alexander,WATSON,farmer,Janet,HAYES,grocer's assist.
Hugh,TURNER,M,1751-01-28,Daniel,TURNER,shopkeeper general store,Adaline,TODD,butcher
Jane,STARKAY,F,1758-03-07,Robert,STARKAY,carpenter,Mary,CARTER,pub worker
Jessie,JARVIS,F,1751-01-16,George,JARVIS,spool winder cotton mill,Jane,KNOWLES,sailor
Jane,MARSHALL,F,1752-08-02,Charles,MARSHALL,nailmaker,Annie,SENIOR,labourer
John,MARSHALL,M,1752-08-02,Charles,MARSHALL,nailmaker,Annie,SENIOR,labourer
Mary,CHANNELL,F,1751-08-11,David,CHANNELL,professor of music,Isabella,LAWSON,professor
Margret,HARTLEY,F,1750-08-31,Ro,HARTLEY,photographer,Marjory,MUSTY,stonemason
William,YEATES,M,1749-03-12,James,YEATES,labourer,Catherine,FOOT,straw bonnet maker
John,MAHER,M,1751-04-10,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
Margaret,BURNLEY,F,1749-03-09,Robert,BURNLEY,secretary,Mary,OLDERSHAW,tenant farmer
Catherine,JONE,F,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Stewart,JONE,M,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Helen,JONE,F,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Janet,YATES,F,1751-02-12,William,YATES,chairmaker,Christina,ENNEFER,carpenter
John,HAYWOOD,M,1750-03-24,John,HAYWOOD,labourer,Janet,ROUSE,draper
James,NELSON,M,1749-10-02,Hugh,NELSON,confection cook,Christina,GREENAWAY,nurseryman
Mary,ROBSON,F,1751-12-24,John,ROBSON,chimney sweep,Alice,HAYS,laboratory technician
Euphemia,SAUNDERS,F,1752-10-23,George,SAUNDERS,shoemaker,Ann,SHERATON,butcher
James,FLINT,M,1749-12-22,Robert,FLINT,farmer,Annie,COLLIER,sadler and horse collar maker
Willi,THOMAS,M,1750-05-13,Lionel,THOMAS,servant,Martha,HILLARD,lab
John,THOMAS,M,1750-05-13,Lionel,THOMAS,servant,Martha,HILLARD,lab
Alexander,HAMMOND,M,1751-04-13,John,HAMMOND,railway labourer,Mary,STARMER SENR,lab
Murdock,GOODFELLOW,M,1752-08-04,Simon,GOODFELLOW,hurdlemaker,Margaret,PAYNE,farmer
Agnes,QUINE,F,1749-07-31,John,QUINE,ag lab,Jane,PRESTAGE,monthly nurse
Douglas,BODGE,M,1754-03-23,Thomas,BODGE,weaver,Mary,JOHNSTON,farmer
Mary,VAIL,F,1755-03-20,Andrew,VAIL,dockyard worker,Mary,JONES,shoe binder
Flora,TEMPLER,F,1754-04-23,James,TEMPLER,master saddler,Barbara,WINSOR,hat-maker
Alexander,WHATTON,M,1751-10-15,Jas,WHATTON,council gardener,Maggie,HARRIS,farm manager
Norman,ORAN,M,1757-04-03,George,ORAN,engineer rn,Mary,WHIPP,"principle, polytechnic"
Margaret,EARL OF DESART,F,1749-05-07,Joseph,EARL OF DESART,wine & spirit merchant,Barbara,BIRNIE,gardener
John,FRASER,M,1750-09-06,Duncan,FRASER,bootmaker,Isabella,STANDLEY,worsted power loom weaver
Margaret,SHEARER,F,1750-09-24,William,SHEARER,dressmaker,Margaret,TRESIDDER,machine operator
Daniel,SCOTT,M,1758-01-22,Thomas,SCOTT,pawn broker,Sarah,WALLER,shipwright (hm dockyard)
Isabella,LEGGAT,F,1764-01-26,Thos,LEGGAT,general domestic servant,Ann,GOOSE,railway labourer
Martin,PROSSER,M,1751-06-15,James,PROSSER,railway guard,Jessie,BROWN,thatcher
Elspeth,KLEIN,F,1752-06-23,Andrew,KLEIN,stone mason,Eliza,HALL,steward
Barbara,WALTON,F,1749-12-15,Thos,WALTON,brassfounder,Elizabeth,TREDWELL,farm labourer
Jane,FAULCONER,F,1751-02-09,Hugh,FAULCONER,blacksmith,Agnes,WOOD,rsm soldier
Agnes,MELLOR,F,1751-02-11,Peter,MELLOR,journalist,Agnes,JAMIESON,mason
George,LUTHELL,M,1755-06-03,Robert,LUTHELL,farmer,Maggie,RICHARDS,clay labourer
Cecilia,STONES,F,1754-11-28,James,STONES,draper,Mary,COCKFIELD,mechanic
Elizabeth,COMPSON,F,1751-01-17,William,COMPSON,company secretary,Janet,MIDDLETON,engineer
Kate,FLETCHER,F,1749-08-24,Andrew,FLETCHER,bleacher,Ann,COOK,shop assistant in greengrocer's
Agnes,BOULTON,F,1757-10-11,William,BOULTON,miller,Ann,HENSHALL,toy maker
Isobella,RICH,F,1754-12-28,William,RICH,plumber,Catherine,NEWBY,surgical instrument maker
James,LIFTON,M,1750-04-11,James,LIFTON,gilder,Margaret,HOLLIWELL,carpenter
Janet,SIDNEY,F,1753-02-06,John,SIDNEY,"sub contractor, canal construction",Margrate,ADSHEAD,jute spinner
Margaret,FOSTER,F,1750-12-03,Magnus,FOSTER,company manager,Mary,LEE,cabinet maker
Janet,PARKINSON,F,1751-10-06,John,PARKINSON,butcher,Ellen,IRVINE,blacksmith
Margaret,DAWSON,F,1752-10-13,Lewis,DAWSON,bricklayer,Marion,FIALON,mineral paint manufacturer
George,TODD,M,1753-04-23,Peter,TODD,cotton weaver,Barbara,KEMP,gilder & picture frame maker
Lewis,STRIDE,M,1755-04-15,James,STRIDE,lab,Isabella,SEABRIDGE,baker
Jane,BUCK,F,1752-05-22,Archibald,BUCK,munitions factory worker,Marion,CODES,woolcomber
Andrew,BONFIELD,M,1751-01-23,Alex,BONFIELD,farmer,Isabella,KENNARD,dealer
Robert,MORLEY,M,1751-07-20,James,MORLEY,cook and housekeeper,Barbara,MCMURTRIE,tax collector
John,BENHAM,M,1755-04-30,Duncan,BENHAM,farm lab,Isabella,ANSCOW,bookseller
