FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Robt,BRADLEY,M,1749-12-17,Andrew,BRADLEY,farmer,Jane,ABBOT,civil service clerk
John,MEADOWCROFT,M,1744-01-22,Thomas,MEADOWCROFT,canal boat builder,Janet,TILBROOK,ag lab
Margretta,BROWN,F,1746-05-08,Gilbert,BROWN,lab,Agnes,TURNER,butcher
William,JONES,M,1745-06-10,Duncan,JONES,ironworks gate-keeper,Janet,BRUM,"assistant, public works board"
Jessie,STOTT,F,1754-02-12,Thomas,STOTT,secretary,Ann,HADLEY,ag lab
Hilen,SHANE,F,1745-04-01,James,SHANE,cotton warper,Ann,MCKINLAY,carpenter
Mary,BRADFORD,F,1744-10-30,William,BRADFORD,grocer,Margaret,BUSSELL,lab
John,SMITH,M,1741-01-14,Thomas,SMITH,joiner,Lizzie,ARNELL,joiner
David,WADDINGTON,M,1744-01-22,William,WADDINGTON,fire guard,Mary,BUNDY,ag lab
James,HALL,M,1745-07-07,John,HALL,labourer,Elizabeth,LINDLEY,cook
Jane,STEVENSON,F,1744-10-06,Alexander,STEVENSON,coachman,Ellen,BEADDOCK,bricklayer
Elizabeth,CHAPMAN,F,1750-05-05,John,CHAPMAN,woollen carder,Mary,RICHARDSON,tailor
Matthew,QUAIFE,M,1748-10-15,John,QUAIFE,shoe operative,Agnes,MACHIN,silk spinner
John,MORGAN,M,1743-02-25,Robert,MORGAN,housekeeper,Lillie,PIERPOINT,farmer
Anthony,WALKER,M,1747-09-20,William,WALKER,train driver,Doris,CORNWALL,railway signal man
Ellen,EVAN,F,1743-09-16,John,EVAN,army,Margaret,BASKERVILLE,labourer
Ann,COOPER,F,1743-11-22,Robert,COOPER,jute weaver,Lissie,JOHNSON,"nurse, education authority"
Leslie,MACDONALD,M,1745-10-15,George,MACDONALD,domestic servant,Jeanie,COOMBE,carpenter
Charles,MCKINGIE,M,1749-12-19,John,MCKINGIE,farmer,Bridget,VALENTINE,coal miner
Christina,POOLE,F,1743-03-07,James,POOLE,labourer,Dorcas,DAVIES,housekeeper
Jessie,HARRISS,F,1742-11-12,William,HARRISS,general dealer,Margaret,STANTON,hotel keeper
George,HARRISS,M,1742-11-12,William,HARRISS,general dealer,Margaret,STANTON,hotel keeper
Robert,ANGUS,M,1744-12-13,Ronald,ANGUS,boot and shoe maker,Annie,AIREY,telegraphist
Robina,CHALLIS,F,1743-11-16,Hugh,CHALLIS,railman,Grace,HARRISON,labourer
Margaret,GOODMAN,F,1742-03-20,William,GOODMAN,labourer,Ann,WHITESIDE,builders labourer
Grace,HARE,F,1748-03-10,James,HARE,house decorator,Marjory,SUTTERBY,coal merchant
Joan,BOUGH,F,1745-12-21,James,BOUGH,farmer,Janet,RAMAGE,merchant
Agnes,WEIR,F,1742-07-26,James,WEIR,butcher,Mary,MAN,engineer
Walter,CHAPMAN,M,1743-08-08,Adam,CHAPMAN,tin stripper,Jane,DYER,domestic servant
Catherine,HOW,F,1755-10-11,John,HOW,carpenter,Flora,FABER,mariner
Alexander,IGHT,M,1741-04-12,William,IGHT,mechanic,Isabella,GATE,coal miner
Ella,KINGTON,F,1744-04-24,Robert,KINGTON,gardener,Ann,BAILEY,bandsawyer
Christina,THOMAS,F,1743-02-21,Charles,THOMAS,spoon and fork dresser,Julia,MEDHURST,farmer
David,WHITE,M,1742-09-15,John,WHITE,wholesale provision merchant,Elizabeth,BEVIN,calenderer
Agnes,YOUNG,F,1744-02-27,Charles,YOUNG,ag lab,Isabella,ROBERTS,farmer
Eliza,BLAKE,F,1744-09-03,Charles,BLAKE,stone mason,Agnes,POTTER,labourer
Mary,NELSON,F,1749-08-08,Thomas,NELSON,warehouseman (woollen mill),Elizabeth,WEST,collier
Elspet,HEGGADON,F,1742-04-29,John,HEGGADON,packer,Magdalene,MYERS,carpenter
James,BYE,M,1746-06-08,John,BYE,gardener,Helen,JEPSON,railway signalman
Christina,DARBY,F,1742-03-10,Robert,DARBY,nursery maid,Margaret,KYNASTON,master joiner
Hannah,ADCOCK,F,1748-09-28,John,ADCOCK,school enquiry officer,Margaret,FAIRS,lab
Christina,CARTER,F,1745-06-20,James,CARTER,stone cutter,Jane,DRYDEN,shoemaker
Louisa,CORDERY,F,1745-07-01,Francis,CORDERY,electrical engineer,Elizabeth,TROREY,carter
Elizabeth,OWEN,F,1743-08-22,Alexander,OWEN,accountant,Jemima,HARLING,army lieutenant
John,GRIBBELL,M,1743-01-11,Robert,GRIBBELL,tea packer,Jessie,VERNON,bank clerk
Lilias,WILLS,F,1742-11-29,William,WILLS,farmer,Isabella,DOYLE,servant
Ann,GIBSON,F,1754-03-26,Alex,GIBSON,farm labourer,Margaret,LEE,ag lab
Matthew,ARKLETT,M,1743-07-05,Robert,ARKLETT,thatcher,Janet,WIBSON,land surveyor
James,READ,M,1746-11-29,John,READ,ropemaker,Maggie,HODGETT,hotel proprietess
James,MITCHEAL,M,1743-09-03,Robert,MITCHEAL,market gardener,Helen,FISH,shoe maker
Isabella,WOODHOUSE,F,1748-05-10,Charles,WOODHOUSE,labourer,Elizabeth,PAWSEY,motor mechanic
Donald,EDWARDS,M,1745-02-26,Robert,EDWARDS,fireman,Helen,MEYRICK,joiner
John,KNIGHT,M,1744-06-26,Roderick,KNIGHT,shopkeeper,Jane,LAYZELL,laundryman
Jane,ALLEN,F,1742-10-29,George,ALLEN,clerk,Mary,GRIFFITH,cotton ring spinner
Janet,SCLANDERS,F,1743-03-11,Andw,SCLANDERS,proprietor of house and land,Catherine,WOODHALF,farmer
William,GRANT,M,1744-05-30,David,GRANT,cordwainer,Elizabeth,GARDINER,publican
James,TIBLAKE,M,1747-02-04,Charles,TIBLAKE,tailor,Bella,HOLDSWORTH,carpenter
Elizabeth,GRANT,F,1743-01-20,James,GRANT,chauffeur,Minnie,WALTON MONTEITH,labourer
Jessie,GRANT,F,1743-01-20,James,GRANT,chauffeur,Minnie,WALTON MONTEITH,labourer
Alexander,HODSKIP,M,1743-05-19,John,HODSKIP,farmer,Annie,TAYLOR,grocers assistant
Harry,JACQUETT,M,1740-12-13,Archibald,JACQUETT,cotton spinner,Hannah,FOSTER,carter
John,TAYLOR,M,1748-02-16,John,TAYLOR,hand loom weaver,Ann,BONALL,porter
Elizabeth,TILLMAN,F,1748-09-29,Bernard,TILLMAN,mariner,Christina,MORWOOD,lacemaker
Ellen,HABGOOD,F,1751-09-14,William,HABGOOD,jp,Jane,WALKER,labourer
Samuel,ANDERSON,M,1742-05-07,James,ANDERSON,bookbinder,Lizzie,BOOTH,nailor
Christina,STEWART,F,1746-04-12,George,STEWART,labourer,Ann,MCDOWELL,coal miner
Mary,HUNTER,F,1743-05-06,George,HUNTER,cutlery warehouse,Jessie,MUTTON,shipwright
William,ELLIOT,M,1756-09-19,James,ELLIOT,butcher,Isabella,JONES,leather merchant
Alexander,WILSON,M,1745-05-13,Walter,WILSON,clerk,Maggie,SHAW,builder
James,FINNEY,M,1749-07-28,Gavin,FINNEY,law stationer,Janet,NOWELL,farmer
Mary,CAMPBELL,F,1744-09-21,William,CAMPBELL,shipwright,Margaret,EWING,coal meter
James,PARKER,M,1749-03-06,Peter,PARKER,labourer,Maggie,SIMMONS,cabinet maker
Susan,MILLER,F,1745-11-01,Robert,MILLER,carder,Margaret,HELSON,carman
Isabella,JOHNSTON,F,1742-10-13,James,JOHNSTON,school master,Annie,NOTTINGHAM,lab
Maggie,KEENAN,F,1743-03-01,Basiel,KEENAN,thatcher,Isabella,PEARCE,miner
John,FOX,M,1744-02-28,Alexander,FOX,quarryman,Mary,SCOTT,collector
Hugh,ISAACS,M,1743-02-05,Ronald,ISAACS,forkmaker,Elizabeth,SHAW,dairyman
Mary,WEIR,F,1741-08-22,John,WEIR,labourer,Hellen,GARSIDE,labourer
Wm,ROSSBOTTOM,M,1747-02-14,James,ROSSBOTTOM,ag lab,Charlotte,OLIVER,farm lab
Agnes,JACKMAN,F,1748-02-10,William,JACKMAN,mariner,Jane,JONES,carter
Margaret,FERGUSON,F,1747-03-09,Cornelius,FERGUSON,puddler,Mary,WOODHOUSE,labourer
James,JOREY,M,1744-05-03,William,JOREY,servant,Cathrine,MAKSPEACE,gamekeeper
Andrew,NUTTALL,M,1751-09-06,Joseph,NUTTALL,factory hand,Ellen,DEACON,innkeeper
Jessie,FOLD,F,1745-10-06,Thomas,FOLD,blacksmith,Mary,RHODES,tailor
Isabella,STEWART,F,1750-06-01,James,STEWART,bookfolder,Catherine,WILLIAMS,farmer
Elizabeth,STEWART,F,1750-06-01,James,STEWART,bookfolder,Catherine,WILLIAMS,farmer
Jane,HILLMAN,F,1744-05-17,Richard,HILLMAN,wireman,Janet,MARSDEN,mariner/sailor/seaman
Elizabeth,BISH,F,1745-08-20,James,BISH,"seaman, royal navy",Betsy,EVERET,servant
John,HOUSEMAN,M,1743-06-13,Wm,HOUSEMAN,parish clerk,Emma,DOWLING,baptist minister
David,CAMPBELL,M,1747-01-20,Donald,CAMPBELL,labourer,Jemima,SMITH,fisherman
Eliza,CRIMP,F,1744-07-04,William,CRIMP,wheelwright,Agnes,GARLAND,gardener
Thomas,DOWNS,M,1750-01-07,Alexander,DOWNS,cordwainer & shoemaker,Maggie,WATSON,labourer
Betsy,CHAMBERLAIN,F,1743-10-04,David,CHAMBERLAIN,domestic servant,Helen,CATTANES,brass finisher
Jessie,DAVIES,F,1745-08-25,William,DAVIES,lab,Janet,LODDER,master shoemaker
Janet,RADLEY,F,1742-12-28,Peter,RADLEY,master druggist chemist,Margaret,KNIGHT,plumber
Robert,PERRY,M,1745-12-29,William,PERRY,tailor,Jessie,WAKEFIELD,brass moulder
William,BANT,M,1744-05-30,William,BANT,labourer,Christina,CAPE,farmer
David,LITTLEJOHN,M,1747-04-19,Hector,LITTLEJOHN,yachtsman,Helen,DOWNES,fruiterer
Alexander,WRIGHT,M,1742-07-24,Abraham,WRIGHT,brewers labourer,Jessie,EMMS,police constable
Thomas,HILL,M,1753-06-19,William,HILL,lab,Adeiliade,MORDLE,farmer
Mary,NORTON,F,1744-04-25,Robert,NORTON,railway guard,Mary,GRIEVES,shoemaker
William,BARTLETT,M,1745-03-15,Peter,BARTLETT,ag lab,Jessie,CAPE,pawnbroker
John,SQUIRE,M,1746-12-02,James,SQUIRE,baker,Isabella,WILLIAMS,mariner
David,WHEAT,M,1753-06-28,John,WHEAT,cow keeper,Elizabeth,SHAW,lab
Richard,HUSSEY,M,1748-08-18,William,HUSSEY,ladys maid,Elizabeth,WRIGHT,carpenter
Janet,WATHERS,F,1748-03-21,William,WATHERS,deck officer in mercantile marine,Ann,DOWNIE,baker
Robert,PIPER,M,1744-04-27,James,PIPER,cook & confectioner,Sarah,BOYS,clay labourer
Finlay,HEMISFIELD,M,1746-03-03,George,HEMISFIELD,labourer,Helena,JEMMESON,silversmith
John,KAY,M,1743-02-03,James,KAY,gardener,Agnes,STOGDEN,school teacher
Robert,CHINN,M,1746-09-16,Peter,CHINN,ag lab,Mary,STANTON,labourer
Alexander,PHILLIPS,M,1747-05-14,Alexander,PHILLIPS,miner,Margaret,MORGAN,police constable
James,CORTNEY,M,1743-11-23,Andrew,CORTNEY,merchant,Bethea,BURNET,lab
Barbara,WOODWARD,F,1748-02-24,Thomas,WOODWARD,shorthand typist,Elizabeth,CHIDLEY,jobbing labourer
Margaret,BEATTIE,F,1745-07-03,John,BEATTIE,sewing machine factory worker,Jessie,GILMOUR,master shoemaker
Willia,GILBERT,M,1742-11-07,Willia,GILBERT,pencil maker,Annie,AINSWORTH,wheelwright
George,NEWCOMBE,M,1742-05-24,William,NEWCOMBE,corn miller,Alexandrina,RENTON,farmer
Thomas,BEAUMONT,M,1746-05-21,James,BEAUMONT,farmer,Jeannie,TYLOR,stationary engineman
William,ELLIOTT,M,1743-01-28,John,ELLIOTT,cooper,Jane,ROBERTS,farmer
William,SHEPPARD,M,1745-09-05,William,SHEPPARD,shop assistant,Catherine,GREENFIELD,lab
Joseph,GOSLING,M,1744-11-01,Robert,GOSLING,saleswoman in a womens fashion company,Agnes,PARRY,tailor
Mahew,ROAKE,M,1743-12-30,John,ROAKE,laundress,Janet,MATTHEW,farmer
Angus,GLASBROOK,M,1744-11-24,Robert,GLASBROOK,looking glass silverer,Elizabeth,OGILVIE,stonecutter
James,TODD,M,1743-04-13,William,TODD,domestic servant,Annie,CLEELOW,tallow chandler
Margaret,THORNILL,F,1745-04-28,James,THORNILL,leather currier,Ann,HATTER,"shipwright, preventive service"
Victoria,MARSHALL,F,1745-08-31,Arthur,MARSHALL,tenant farmer,Maggie,SLEEMAN,railway foreman
Martha,HUSSELBEE,F,1742-06-27,James,HUSSELBEE,baker,Grace,LUDLOW,"sales representative, gas light + coke company"
Janet,BARNES,F,1757-01-08,James,BARNES,labourer,Annie,BROWNRIGG,butcher
Janet,TURNER,F,1742-09-17,Andrew,TURNER,cotton spinner,Ann,DRURY,publican
Agnes,MCGHEE,F,1743-03-13,William,MCGHEE,woollen draper,Sarah,PITT,master mariner
Alexander,HODKINSON,M,1746-04-17,Thomas,HODKINSON,framework knitter (gloves - cotton ),Betsy,HUMPHREYS,sadler
David,THREADGOLD,M,1751-11-24,Peter,THREADGOLD,lab,Maggie,CURMICK,farmer's daughter
Helen,DUFFY,F,1744-03-19,John,DUFFY,labourer,Sarah,MISUCK,leather dresser
Robt,SUMNER,M,1752-05-05,Donald,SUMNER,tailor and draper,Ann,GILBERT,glass cutter
Ann,BICKLE,F,1744-10-13,James,BICKLE,farmer,Wilhelmine,GOODER,labourer
Catherine,JACKSON,F,1745-09-01,Neil,JACKSON,munition head gouger,Jemima,WITHAM,labourer
Catherine,NAILOR,F,1745-05-21,John,NAILOR,common carrier,Jane,COOPER,master blacksmith
Flora,HEAP,F,1751-07-21,George,HEAP,bookseller,Elizabeth,TAYLOR,carpenter
Isabella,MORDIN,F,1749-09-29,David,MORDIN,indian army officer,Jessie,KNIGHT,fitter
Annie,HEATH,F,1745-05-08,John,HEATH,tailor,Margaret,OSBALDERSTON,farmer
William,ASTLE,M,1743-06-01,Murdo,ASTLE,miner,Hannah,RICHARDS,farmer
Jessie,ASTLE,F,1743-06-01,Murdo,ASTLE,miner,Hannah,RICHARDS,farmer
Henry,PATEY,M,1744-03-10,Andrew,PATEY,labourer,Agnes,SINCLAIR,ag lab
David,WINSTONE,M,1745-06-05,David,WINSTONE,collier,Betsy,LEWIS,labourer
Helen,PALMER,F,1744-11-20,Samuel,PALMER,hammer driver,Elizabeth,YOUNG,gardener
Robert,WEDGBURY,M,1748-04-24,Peter,WEDGBURY,farmer,Catherine,MCMILLAN,servant
Jemmima,LONG,F,1751-03-04,Edward,LONG,general labourer,Christina,SHEPHERD,servant
George,ROBSON,M,1743-04-13,Love,ROBSON,tailoress,Christian,HALEY,coach maker
Jane,MOYES,F,1745-09-16,Samuel,MOYES,mason,Jeanie,JAMESON,ag lab
Helen,GREIER,F,1749-10-21,John,GREIER,mason,Mary,DAVIS,usherette & sales girl at cinema
Micheal,ELAM,M,1750-04-25,Edward,ELAM,tea dealer,Alice,MCQUADE,baker
William,MILES,M,1749-09-27,George,MILES,farmer,Sarah,JONES,gamekeeper
Jane,BOON,F,1746-11-11,John,BOON,labourer,Jane,SUTTON,surgeon
Andrew,BALDRY,M,1750-02-16,William,BALDRY,fish salesman,Ann,PILSBURY,ropemaker
Janet,ROBERTS,F,1744-04-15,Edward,ROBERTS,whitesmith,Catharine,MAY,police constable
Jane,GLEN,F,1744-06-09,Peter,GLEN,cheesemonger,Marion,MONAGHAN,cabinet maker
Christina,SUTTON,F,1746-10-18,David,SUTTON,plasterer,Maggie,JONES,serviceman
John,WATSON,M,1742-12-20,John,WATSON,spinner,Betsy,NOWELL,farmer
Charles,HUMPREYS,M,1742-08-26,Robert,HUMPREYS,farm lab,Mary,WARREN,domestic engineer
James,BARTLETT,M,1744-01-26,William,BARTLETT,labourer,Marion,LIVESEY,ag lab
Ann,TILLEY,F,1745-08-06,David,TILLEY,sugar estate manager,Mary,CUSHEN,blacksmith
Robert,HOWARTH,M,1744-05-23,George,HOWARTH,hairdresser,Isabella,CARMICHIEL,commercial traveller
John,THOMAS,M,1746-01-19,David,THOMAS,captain in army,Euphemia,ELLIS,boiler maker
George,KEEF,M,1746-01-19,Hugh,KEEF,ag lab,Elizabeth,BURGESS,billiard proprietor
Janet,LAW,F,1746-01-20,John,LAW,farmer,Jessie,BILLER,wesleyan minister
Alexr,TAYLOR,M,1745-02-03,Thomas,TAYLOR,ag lab,Mariane,HARDY,hide flesher
Mary,NICHOLAS,F,1744-04-12,Andrew,NICHOLAS,labourer,Janet,JOHNSON,market gardener
James,BENTLY,M,1744-12-14,John,BENTLY,cellarman,Isabella,WYATT,lab
Alexander,FOSTER,M,1745-12-12,Hugh,FOSTER,proprietor of sugar estate,Mary,SMITH,"caretaker, town hall"
Archibald,SAUNDERS,M,1745-08-27,Anthony,SAUNDERS,copperman,Eliz,STAMMER,chemist assistant
James,ALISON,M,1747-12-01,John,ALISON,packer,Jessie,MCCAUG,butcher
Flora,WELLIAM,F,1745-10-26,James,WELLIAM,weaver,Elizabeth,BRILBY,junior accountant
Margaret,BROOKS,F,1747-07-31,James,BROOKS,guard,Elizabeth,HOUGH,captain of militia
Elizabeth,PARKER,F,1744-07-28,Samuel,PARKER,joiner,Janet,MCKANNA,bootmaker
Jane,COLLINS,F,1745-07-27,Andrew,COLLINS,labourer,Jane,MILNE,servant
Agnes,MYERS,F,1751-01-02,Thomas,MYERS,labourer,Margret,HORSCRAFT,lab
John,MYERS,M,1751-01-02,Thomas,MYERS,labourer,Margret,HORSCRAFT,lab
Margaret,DONAHOO,F,1747-03-07,James,DONAHOO,fishmonger,Elizabeth,TOMS,iron moulder
Annie,ANGUS,F,1743-11-11,Thomas,ANGUS,plumber,Mary,WRIGHT,farm servant
Andrew,PRUST,M,1748-11-18,Edward,PRUST,dressmaker,Agnes,DAWSON,farmer
Thomas,BARTON,M,1748-01-22,Henry,BARTON,fwk,Maggie,HARVEY,butcher
Mary,SEVERN,F,1745-03-07,Daniel,SEVERN,book keeper,Christina,BOND,grocery assistant
Catherine,SAWERS,F,1747-05-28,John,SAWERS,shipping clerk,Margaret,HURST,labourer
James,LISLE,M,1750-04-14,John,LISLE,house decorator,Elizabeth,FERNEYHOUGH,lab
Jannet,CLAXTON,F,1750-04-15,John,CLAXTON,joiner,Mary,CLINCH,servant
Isabella,MELLIS,F,1745-12-13,George,MELLIS,general practitioner,Margaret,MCOLM,farm lab
Catherine,MELLIS,F,1745-12-13,George,MELLIS,general practitioner,Margaret,MCOLM,farm lab
Ellen,PENNY,F,1745-03-05,Alexander,PENNY,draper,Jan,TURNER,labourer
Ann,PIPER,F,1743-06-04,Thomas,PIPER,decorator,Mary,MORRIS,public house worker
Margaret,MATHEWS,F,1744-04-19,Robert,MATHEWS,farm lab,Catherine,ELLIS,druggist
Isabella,WEIR,F,1745-09-23,Walter,WEIR,railway clerk,Mary,MITCHELL,cotton spinner
John,MARTIN,M,1745-09-04,Angus,MARTIN,pattern maker,Annie,WILLIS,fisherman
James,LOVELADY,M,1750-02-12,James,LOVELADY,farmer,Isabella,CHAMBERS,naval officer
David,HENDERSON,M,1745-11-20,William,HENDERSON,butcher,Marjory,REED,farmer
Hugh,DOBBIE,M,1748-11-30,David,DOBBIE,baker,Bessie,TOMES,gardener
Catherine,VERNON,F,1743-11-05,David,VERNON,stone mason,Bessie,MANSFIELD,farmer
Margaret,NOWLAN,F,1745-01-25,James,NOWLAN,engineer,Hannah,CULLUM,signalman
Mary,HAVELOCK,F,1746-05-16,James,HAVELOCK,corn driller,Elizabeth,SELKIRK,policeman
Robert,PRATT,M,1745-08-02,Wm,PRATT,warehouse man,Catherine,KERSON,boot repairer
John,ORTON,M,1747-03-29,Thomas,ORTON,servant,Catherine,MORRIS,bricklayer
Thomas,CHAMPION,M,1753-12-29,David,CHAMPION,wheelwright,Mary,SPENCE,curate
John,THOMPSON,M,1750-04-15,Charles,THOMPSON,labourer,Margaret,STUBBS,shoemaker
Grace,THURKETTLE,F,1746-11-08,John,THURKETTLE,secretary,Mary,FEILDING,ag lab
Jane,LATTY,F,1753-10-31,Alexander,LATTY,tailor,Margaret,BROOM,thatcher
Alexander,ROBINSON,M,1753-06-09,Alexander,ROBINSON,mariner,Margaret,SWANNY,labourer
Elizabeth,DODD,F,1750-03-21,Hugh,DODD,cooper,Margaret,AUDSLEY,dressmaker
Jas,PALMER,M,1750-12-10,Peter,PALMER,fisherman,Mary,MANN,factory storeman
John,WOOLNOUGH,M,1750-05-08,John,WOOLNOUGH,french polisher,Georgina,POBLEY,farmer
William,LEE,M,1751-11-03,James,LEE,puddler (steelworks),Janet,JONES,labourer
James,RUSSELL,M,1746-12-29,Charles,RUSSELL,lace hand,Margaret,HICKS,labourer (general)
Bernard,RUSSELL,M,1746-12-29,Charles,RUSSELL,lace hand,Margaret,HICKS,labourer (general)
Mary,CROSS,F,1746-06-10,Thomas,CROSS,civil engineer,Margaret,BERRY,foreman lithographic artist
Hugh,TWIZZEL,M,1750-01-16,Edward,TWIZZEL,engineman,Mary,EDWARDS,indian police
Mary,JACQUETT,F,1744-09-23,Archibald,JACQUETT,cotton spinner,Hannah,FOSTER,carter
Archibald,HICK,M,1744-06-03,James,HICK,woollen merchant,Jessie,POOL,hat manufacturer
John,BLACK,M,1745-08-22,Robert,BLACK,baker,Janet,CURWIN,builder
Donald,OGDEN,M,1750-07-29,Robert,OGDEN,farm servant,Emily,CUNINGHAM,labourer
Robert,HOWARD,M,1746-08-04,Robert,HOWARD,hairdresser,Margt,RAY,lab
Donald,NICHOL,M,1749-12-09,George,NICHOL,druggist,Mary,WHITMORE,solicitor
Thomas,HOWEL,M,1748-01-03,William,HOWEL,moulders pattern maker,Rachel,HITCHINGS,carpenter
Annie,WILCOCK,F,1750-03-27,James,WILCOCK,cab master,Mary,LAWRENCE,housekeeper
Elizabeth,CLAY,F,1751-09-07,Thomas,CLAY,canteen hand,Catherine,SHARLAND,outfitter
Eliza,WILLIAMS,F,1745-03-16,James,WILLIAMS,carpenter,Marion,WEBB,saddler
James,WALTER,M,1753-12-18,George,WALTER,house servant,Eliza,TAYLOR,town missionary
Elizabeth,PEARCEY,F,1762-03-23,Allan,PEARCEY,dock lab,Mary,LAWSON,labourer
George,SMITH,M,1743-03-30,Thomas,SMITH,joiner,Lizzie,ARNELL,joiner
Margaret,KNIGHT,F,1746-05-15,Peter,KNIGHT,motor engine assembler,Barbra,LUTT,carpenter
Martha,LANE,F,1754-04-04,Thomas,LANE,wool packer,Agnes,WIGGOOD,market gardener
John,MACLONG,F,1747-04-16,Donald,MACLONG,turner,Margt,WOOLLARD,domestic servant
John,DOWING,M,1743-06-25,Thomas,DOWING,furniture manufacturer,Catherine,ATKIN,carpenter
Martha,HAIR,F,1744-04-20,George,HAIR,sawyer,Margaret,GILL,master mariner
Jessie,CALLANDAR,F,1748-04-19,Frederick,CALLANDAR,presbyterian minister,Merrin,GLEAVE,labourer
Isabella,WILLS,F,1752-07-11,Peter,WILLS,dairyman,Elizabeth,TURRILL,farm assistant
Jessie,WILLY,F,1746-08-10,William,WILLY,miner,Alice,ORRIS,optician
Mary,BATCHLOR,F,1747-06-26,Jas,BATCHLOR,grocer,Ann,FINDLAY,miner
Amy,THORP,F,1752-11-21,William,THORP,sailor,Agnes,GOLLAN,shoemaker
Annie,BUTTERILL,F,1747-04-12,John,BUTTERILL,farmer,Lizzie,SHARPLES,farmer
James,LINNELL,M,1744-09-13,William,LINNELL,plait bleacher,Elizabeth,HANDS,moulder
Janet,WINTERTON,F,1761-11-30,Jas,WINTERTON,cotton weaver,Jean,RAMSAY,boarding house keeper
Joseph,RANSOM,M,1754-02-17,Henry,RANSOM,lace maker,Mary,WARBURTON,secretary
Annie,COX,F,1745-10-20,John,COX,publican,Margaret,RAE,wheelwright
Willia,JOHNSON,M,1749-11-22,John,JOHNSON,sailor,Isabella,AULDS,royal mail post lady
Mary,MURIEL,F,1753-09-29,Joseph,MURIEL,clothier,Jane,BARBER,short hand typist in civil servant
William,CARLTON,M,1748-01-21,Angus,CARLTON,ammunition worker,Isabella,EDWARD,wheelwright
James,CLAYTON,M,1744-09-25,John,CLAYTON,ladys maid,Margaret,SPIVEY,decorator
Catherine,MORGAN,F,1749-05-08,Robert,MORGAN,farmer,Eliza,EGAN,carpenter
Peter,IGHT,M,1744-02-23,William,IGHT,mechanic,Isabella,GATE,coal miner
James,CRAWFORD,M,1744-10-05,Murdoch,CRAWFORD,post mistress,Johann,ROBINSON,labourer
Margaret,SIMMONS,F,1752-03-04,Alexander,SIMMONS,grocer / greengrocer,Ruth,DAVIES,farmer
Sarah,PARKER,F,1749-08-28,David,PARKER,publican,Catherine,WEBB,lace maker
Robert,SWIFT,M,1744-11-27,Michael,SWIFT,china factory worker,Louisa,PROSSER,nailer
James,RIMMER,M,1742-09-10,Patk,RIMMER,silk weaver,Jane,BECK,cab owner
Jane,HITCHCOCK,F,1744-10-07,Willia,HITCHCOCK,fuel overseer,Georgina,JONES,miner
Elspeth,ROBERTSON,F,1747-02-16,Francis,ROBERTSON,lab,Nicholas,ABRAMS,farmer
John,WHITTLE,M,1747-08-10,Alex,WHITTLE,milliner,Catherine,SLATTER,mason
James,LAIT,M,1746-08-27,William,LAIT,weaver,Margaret,WARD,lab
James,HOLDITCH,M,1752-10-24,James,HOLDITCH,farmer's wife/house servant,Mary,ROBERTS,r.a.f. aircraftsman
Hans,EDWARDS,M,1743-11-28,Thomas,EDWARDS,domestic service,Jessie,HYNDMAN,framework knitter
John,WORDEN,M,1746-12-06,Homer,WORDEN,labourer,Eliza,MCLACHLAN,carman
John,PARISH,M,1746-08-30,George,PARISH,labourer,Ann,HARVEY,infant teacher
John,PARISH,M,1746-08-30,George,PARISH,labourer,Ann,HARVEY,infant teacher
Culberth,PARISH,M,1746-08-30,George,PARISH,labourer,Ann,HARVEY,infant teacher
David,JOBLING,M,1747-07-23,David,JOBLING,blacksmith and whitesmith,Margaret,BELLERBY,mould fitter
George,WELES,M,1758-11-22,Malcolm,WELES,market gardener,Christian,BASTER,drapers asst
Jane,LADD,F,1745-05-03,James,LADD,cab driver,Mary,GODFREY,clothiers asst
Alexander,HUMPHREY,M,1746-05-12,James,HUMPHREY,farmer,Jessie,SCHOTHAM,gardener
Ellen,CALDWELL,F,1745-08-12,Patrick,CALDWELL,jobbing labourer,Jessie,CHIDLEY,lab
Sarah,PIGOT,F,1749-06-21,David,PIGOT,labourer,Elizabeth,SUTHERLAND,tailor
Marie,GRAINGER,F,1752-09-14,John,GRAINGER,wharfinger,Mary,ORPIN,painter and decorator
Jane,LEWIS,F,1748-12-06,John,LEWIS,stable keeper,Barbara,GRIFFITHS,cashier (biscuit works)
Ewan,GORDON,M,1747-02-04,John,GORDON,woodman,Isabella,KIRK,labourer
Mary,MAUNDERS,F,1746-07-04,Alexander,MAUNDERS,baker,Jane,MARTHEDEN,labourer
Helen,GIBSON,F,1752-12-22,Thomas,GIBSON,mariner,Margaret,MASSLETOLD,linen merchant
Alex,WOODCRAFT,M,1748-01-09,Alexr,WOODCRAFT,incumbent,Ann,PIKE,carver & gilder
John,HARDIE,M,1745-05-03,William,HARDIE,cigarette maker,Marion,PACEY,coal miner
Margaret,BLACKFORD,F,1747-01-18,William,BLACKFORD,designer,Margaret,SUTTON,yeoman
Jessie,LOWE,F,1747-09-22,James,LOWE,master builder,Mary,WILLIAMS,brass moulder
John,SHIELDS,M,1744-04-05,James,SHIELDS,victualler,Thomina,SAWKINS,labourer
John,GREEN,M,1751-02-28,William,GREEN,childrens milliner,Catherine,SMITH,joiner
