rec-id,FirstName,Gender,LastName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,MotherFirstName,MotherOccupation,Occupation
rec-856-org,David,M,HILL,HILL,1745-10-05,Thomas,ag lab,DEWSON,Janet,domestic servant,blacksmith
rec-857-org,Jas,M,MCLEAN,MCLEAN,1745-03-11,John,electric metering factory,MILLER,Margret,flax dresser,tenant farmer
rec-858-org,Lewis,M,JONES,JONES,1744-06-03,John,labourer,MACHRAY,Jane,printer,soldier
rec-859-org,Elizabeth,F,BOWMAN,BOWMAN,1745-10-22,Hugh,draper,TREDWIN,Jane,clerk,shepherd
rec-86-org,Robert,M,SPENCE,SPENCE,1731-02-22,David,provision dealer,MANNING,Margaret,bootmaker,gentlemans club porter
rec-860-org,Jane,F,MCNAIR,MCNAIR,1745-07-17,Joseph,master bootmaker,RICHMOND,Isabella,cashier,servant
rec-861-org,Louis,M,HOLDEN,HOLDEN,1748-04-05,Edward,sawyer,JONES,Maggie,spirit dealer,joiner
rec-862-org,Ellen,F,SHEARER,SHEARER,1746-06-22,William,dressmaker,TRESIDDER,Margaret,machine operator,shopkeeper
rec-863-org,John,M,LUMSDEN,LUMSDEN,1747-06-23,Patrick,stonemason,BOUCHER,Elizabeth,farm servant / domestic,experimental design department, sewing machine com
rec-864-org,Margaret,F,LUMSDEN,LUMSDEN,1747-06-23,Patrick,stonemason,BOUCHER,Elizabeth,farm servant / domestic,schoolmaster
rec-865-dup-0,Mar9aret,F,LUMSDEN,LUMSDEN,1747-06-23,Patrick,stonemason,BOUCHER,Elizabeth,farm servant / domestic,farmer
rec-865-dup-1,Margafet,F,LUMSDEN,LUMSDEN,1747-06-23,Patrick,stonemason,BOUCHER,Elizabeth,farm servant / domestic,farmer
rec-865-org,Margaret,F,LUMSDEN,LUMSDEN,1747-06-23,Patrick,stonemason,BOUCHER,Elizabeth,farm servant / domestic,farmer
rec-866-org,Willimina,F,NATT,NATT,1752-05-28,Edmund,clay tobacco pipe maker,MEAD,Eliza,plasterer,book keeper
rec-867-org,Mary,F,HODGKINSON,HODGKINSON,1747-04-22,James,lab,COOK,Mary,tailor,blacksmith
rec-868-org,James,M,SIMPSON,SIMPSON,1745-03-25,James,musician,GRIFFIN,Marion,boatman,carpenter
rec-869-org,James,M,TUULLET,TUULLET,1753-01-16,Alfred,motor lorry driver,GARSON,Grace,servant,lab
rec-87-dup-0,Dzvid,M,SKEAD,SKEAD,1731-02-11,Alexander,tailor,PEPPERELL,Helen,broker,ladies maid
rec-87-dup-1,Davud,M,SKEAD,SKEAD,1731-02-11,Alexander,tailor,PEPPERELL,Helen,broker,ladies maid
rec-87-org,David,M,SKEAD,SKEAD,1731-02-11,Alexander,tailor,PEPPERELL,Helen,broker,ladies maid
rec-870-org,David,M,HEARKNES,HEARKNES,1748-07-07,David,wholesale grocer,BONDAY,Margaret,sawyer,master tailor
rec-871-org,Isabella,F,HUTCHINS,HUTCHINS,1753-09-23,Charles,mariner,WALKER,Mary,joiner,tailor
rec-872-dup-0,Marv,F,STONE,STONE,1744-11-16,Thomas,cloth finisher,MORGANS,Elizabeth,delver,shoemaker
rec-872-dup-1,iary,F,STONE,STONE,1744-11-16,Thomas,cloth finisher,MORGANS,Elizabeth,delver,shoemaker
rec-872-dup-2,Maty,F,STONE,STONE,1744-11-16,Thomas,cloth finisher,MORGANS,Elizabeth,delver,shoemaker
rec-872-org,Mary,F,STONE,STONE,1744-11-16,Thomas,cloth finisher,MORGANS,Elizabeth,delver,shoemaker
rec-873-dup-0,Agne5,F,MORLEY,MORLEY,1746-08-31,James,cook and housekeeper,MCMURTRIE,Barbara,tax collector,teacher
rec-873-dup-1,Agne,F,MORLEY,MORLEY,1746-08-31,James,cook and housekeeper,MCMURTRIE,Barbara,tax collector,teacher
rec-873-dup-2,A9nes,F,MORLEY,MORLEY,1746-08-31,James,cook and housekeeper,MCMURTRIE,Barbara,tax collector,teacher
rec-873-org,Agnes,F,MORLEY,MORLEY,1746-08-31,James,cook and housekeeper,MCMURTRIE,Barbara,tax collector,teacher
rec-874-org,James,M,KIDNEY,KIDNEY,1752-09-01,Peter,builder,ADAMS,Marion,labourer,labourer
rec-875-org,Adam,M,ROWE,ROWE,1750-08-05,Charles,gardener,ANNISON,Jane,farmer,collier
rec-876-org,Janet,F,RICHARD,RICHARD,1752-01-29,John,draper,KELLY,Jane,actor,farmer
rec-877-org,John,M,MOOR,MOOR,1750-01-09,Donald,musician,BIRD,Charlot,shoe shop assistant,dressmaker
rec-878-org,Thomas,M,DOWN,DOWN,1752-10-12,George,printer,SHOOTER,Mary,tanner,engineer
rec-879-org,Alexander,M,HONEYWELL,HONEYWELL,1746-01-21,William,miller (postmill),STREMBELS,Jessie,engineer,doctor at hospital
rec-88-org,Robt,M,HARTLEY,HARTLEY,1735-04-28,William,labourer,YARLEY,Jane,labourer,clerk in holy orders
rec-880-org,James,M,BOLLANY,BOLLANY,1752-02-21,Arthur,lamplighter,CARESWELL,Sarah,potter,farmer
rec-881-org,Kenneth,M,SERGEANT,SERGEANT,1745-12-04,Charles,ag lab,LLOYD,Jeanie,carpenter,mariner
rec-882-org,Jean,F,NICHOLAS,NICHOLAS,1745-12-15,John,cabinet maker,LEVINAY,Elizabeth,teacher,carpenter
rec-883-org,John,M,HUDGELL,HUDGELL,1753-04-27,Robert,wesleyan methodist minister,GOOD,Sarah,bricklayer,gardener
rec-884-dup-0,Baioey,M,HUDGELL,HUDGELL,1753-04-27,Robert,wesleyan methodist minister,GOOD,Sarah,bricklayer,chemist
rec-884-org,Bailey,M,HUDGELL,HUDGELL,1753-04-27,Robert,wesleyan methodist minister,GOOD,Sarah,bricklayer,chemist
rec-885-dup-0,Chirdty,F,WRIGHT,WRIGHT,1753-12-31,Andrew,blacksmith,MARLES,Janet,engineer,coachman
rec-885-org,Chirsty,F,WRIGHT,WRIGHT,1753-12-31,Andrew,blacksmith,MARLES,Janet,engineer,coachman
rec-886-dup-0,Jarie,F,LANGLEY,LANGLEY,1745-08-02,James,stonecutter,CRACKRICH,Jemima,customs officer,labourer
rec-886-org,Jane,F,LANGLEY,LANGLEY,1745-08-02,James,stonecutter,CRACKRICH,Jemima,customs officer,labourer
rec-887-org,May,F,CHURCH,CHURCH,1751-08-12,John,teacher,SCARR,Mary,oil miller,silverplater
rec-888-org,Margaret,F,HARRISON,HARRISON,1744-09-13,Delilah,coal miner,GLEAVE,Catharine,farm bailiff,carrier
rec-889-org,Margaret,F,PRUDEN,PRUDEN,1749-02-22,John,shipping clerk,ADAMS,Maggie,engine driver,bookbinder
rec-89-org,Mary,F,KEARSLEY,KEARSLEY,1732-02-16,Archibald,grocer,DOW,Ann,labourer,postman
rec-890-org,Mary,F,CLOUGH,CLOUGH,1746-01-25,Angus,agent,ADY,Elizabeth,iron moulder,engine driver
rec-891-org,Jane,F,ROGERS,ROGERS,1744-12-16,Henry,porter,ROBERTSHAW,Isabella,domestic servant,farmer
rec-892-org,Isabella,F,SCOTT,SCOTT,1750-02-01,Alex,lab,RAYNER,Isabella,lab,cordwainer
rec-893-dup-0,Duga|d,M,BRIDDON,BRIDDON,1747-09-29,William,tailor,BARKER,Elizabeth,civil engineer,labourer
rec-893-dup-1,Dgald,M,BRIDDON,BRIDDON,1747-09-29,William,tailor,BARKER,Elizabeth,civil engineer,labourer
rec-893-org,Dugald,M,BRIDDON,BRIDDON,1747-09-29,William,tailor,BARKER,Elizabeth,civil engineer,labourer
rec-894-org,Wm,M,BRIDDON,BRIDDON,1747-09-29,William,tailor,BARKER,Elizabeth,civil engineer,blacksmith
rec-895-org,Charles,M,WATSON,WATSON,1746-03-13,Alexander,farmer,HAYES,Janet,grocer's assist.,mariner
rec-896-org,Margaret,F,CARTWRIGHT,CARTWRIGHT,1744-06-03,William,carpet weaver,RAE,Elizabeth,cheesemonger,blacksmith
rec-897-org,George,M,JONES,JONES,1744-09-27,John,fisherman,PENTLAND BROWN,Annie,baker,master mariner
rec-898-org,Alexander,M,CHALLACOMBE,CHALLACOMBE,1745-03-01,Charles,labourer,ROUND,Margaret,teacher,banker mason
rec-899-org,Agnes,F,EVANS,EVANS,1748-10-02,Peter,road labourer,LEATT,Angelina,engine fitter,farmer
rec-9-dup-0,Jphn,M,HILL,HILL,1719-03-16,John,chainmaker,HOWEL,Mary,boilermaker,servant
rec-9-org,John,M,HILL,HILL,1719-03-16,John,chainmaker,HOWEL,Mary,boilermaker,servant
rec-90-org,Matthew,M,MCDONALD,MCDONALD,1729-09-21,Andrew,labourer,HAYES,Janet,grocer's assist.,carpenter
rec-900-org,Anne,F,HICKS,HICKS,1750-10-06,George,gardener,COCK,Lousia,servant,warehouseman
rec-901-org,Alexander,M,LYNN,LYNN,1746-09-13,Hugh,cabinet maker,LISLE,Isabella,pork butcher,shipyard blacksmith
rec-902-org,Margaret,F,SWARBRICK,SWARBRICK,1747-07-01,John,music teacher,HURDLE,Isabella,millgirl,railway guard
rec-903-org,Susan,F,EMMERSON,EMMERSON,1753-04-23,George,bricklayer,WATSON,Mary,gamekeeper,cotton manufacturer
rec-904-org,Margaret,F,STONES,STONES,1746-07-14,James,draper,COCKFIELD,Mary,mechanic,brushmaker
rec-905-dup-0,Robett,M,CALVERT,CALVERT,1745-12-25,Alexr,shoemaker,HENDELL,Janet,waterman,labourer
rec-905-org,Robert,M,CALVERT,CALVERT,1745-12-25,Alexr,shoemaker,HENDELL,Janet,waterman,labourer
rec-906-dup-0,Huhh,M,CALVERT,CALVERT,1745-12-25,Alexr,shoemaker,HENDELL,Janet,waterman,engine fitter
rec-906-org,Hugh,M,CALVERT,CALVERT,1745-12-25,Alexr,shoemaker,HENDELL,Janet,waterman,engine fitter
rec-907-org,John,M,ROBERTS,ROBERTS,1746-09-17,James,porter master,SKEELS,Mary,bookseller,tin plate worker
rec-908-org,John,M,EDWARD,EDWARD,1745-03-14,Samuel,farmer,DAWSON,Helen,builder, master (dockyards),painter
rec-909-org,James,M,KELLY,KELLY,1747-10-01,Martin,labourer,DAWES,Jessie,merchant clerk (oil and colour manufacturer),ironfounder
rec-91-org,Barbara,F,WRIGHT,WRIGHT,1732-09-11,Andrew,blacksmith,MARLES,Janet,engineer,labourer in hm dockyard
rec-910-org,Alexander,M,KELLY,KELLY,1747-10-01,Martin,labourer,DAWES,Jessie,merchant clerk (oil and colour manufacturer),farm labourer
rec-911-org,Daniel,M,BROSTEN,BROSTEN,1750-11-03,John,farmer,MCCALLUM,Catherine,labourer,pianist
rec-912-org,Charlotte,F,HOOKHAM,HOOKHAM,1745-02-04,James,fisherman,DEARDEN,Georgina,chemist,labourer
rec-913-org,Catherine,F,SCARLETT,SCARLETT,1744-11-28,Alexander,farmer,SMITH,Bella,ag lab,merchant
rec-914-dup-0,Jessue,F,FOSTER,FOSTER,1746-07-26,Magnus,company manager,LEE,Mary,cabinet maker,weaver
rec-914-dup-1,Jes5ie,F,FOSTER,FOSTER,1746-07-26,Magnus,company manager,LEE,Mary,cabinet maker,weaver
rec-914-org,Jessie,F,FOSTER,FOSTER,1746-07-26,Magnus,company manager,LEE,Mary,cabinet maker,weaver
rec-915-org,Jessie,F,CADDY,CADDY,1751-12-13,Alexander,grocer,ANKERS,Janet,sack manufacturer,coal miner
rec-916-org,John,M,BRADLY,BRADLY,1751-11-03,John,tailor,FERGUSON,Elizabeth,secretary,gardener
rec-917-org,Peter,M,LAW,LAW,1748-02-24,Andrew,machinist in saw mill,WHEELER,Mary,farmer,coal miner
rec-918-org,Thomas,M,FRASER,FRASER,1746-06-15,Duncan,bootmaker,STANDLEY,Isabella,worsted power loom weaver,coal miner
rec-919-org,James,M,LORD,LORD,1749-03-10,Arch,plumber,FEILDWICK,Annie,hotel keeper,bootmaker
rec-92-org,George,M,CALVERT,CALVERT,1726-05-31,Alexr,shoemaker,HENDELL,Janet,waterman,cotton spinner
rec-920-org,David,M,BIRKETT,BIRKETT,1746-10-22,Donald,blacksmith,ROLFE,Mary,miller,marine engineer
rec-921-dup-0,Cathenne,F,MORTIMER,MORTIMER,1746-11-07,John,telephone engineer - g.p.o.,LYNALL,Elizth,dressmaker,labourer
rec-921-dup-1,aCtherine,F,MORTIMER,MORTIMER,1746-11-07,John,telephone engineer - g.p.o.,LYNALL,Elizth,dressmaker,labourer
rec-921-org,Catherine,F,MORTIMER,MORTIMER,1746-11-07,John,telephone engineer - g.p.o.,LYNALL,Elizth,dressmaker,labourer
rec-922-dup-0,vnn,F,PHILIPS,PHILIPS,1746-03-01,Andrew,farmer,HAWGOOD,Mary,smith,servant
rec-922-org,Ann,F,PHILIPS,PHILIPS,1746-03-01,Andrew,farmer,HAWGOOD,Mary,smith,servant
rec-923-org,Patrick,M,LOWNDS,LOWNDS,1753-02-07,John,sawyer,COTTOM,Elizabeth,labourer,farmer
rec-924-dup-0,Robrrt,M,BELL,BELL,1745-09-19,William,stonemason,BELCHER,Euphemia,merchant seaman,farmer
rec-924-org,Robert,M,BELL,BELL,1745-09-19,William,stonemason,BELCHER,Euphemia,merchant seaman,farmer
rec-925-org,John,M,MCDERMID,MCDERMID,1749-06-23,James,dentists assistant,SMITH,Janet,husbandman,labourer
rec-926-org,Annie,F,ANDREWS,ANDREWS,1745-12-19,David,railway inspector,FORMAN,Agnes,pattern maker,farmer
rec-927-org,Margaret,F,HOLLIDAY,HOLLIDAY,1751-09-19,Willia,weaver,JENKINS,Elizabeth,gasfitters storekeeper,labourer
rec-928-org,Georgina,F,KEALY,KEALY,1748-04-18,William,fisherman,GRAY,Florina,baker,smith
rec-929-org,Cath,F,KING,KING,1747-10-03,William,leather dresser,BARKER,Isabella,farmer,machine minder
rec-93-org,John,M,ADAMSON,ADAMSON,1736-03-14,George,lady's maid,HARRISS,Jane,plasterer,master butcher
rec-930-org,John,M,HUSGROVE,HUSGROVE,1748-09-21,James,general labourer,LEE,Agness,general surgeon,lab
rec-931-org,Grace,F,PUGH,PUGH,1755-12-21,William,gardener,FARLEY,Christina,chartered accountant,domestic servant
rec-932-org,Christina,F,MCINTYRE,MCINTYRE,1750-12-23,James,baker,ROBINSON,Jessie,house painter,moulder (ironworks)
rec-933-dup-0,Roberkt,M,CROOKER,CROOKER,1746-01-26,Thomas,general servant,NEWMAN,Christina,gardener,army
rec-933-dup-1,Robertb,M,CROOKER,CROOKER,1746-01-26,Thomas,general servant,NEWMAN,Christina,gardener,army
rec-933-org,Robert,M,CROOKER,CROOKER,1746-01-26,Thomas,general servant,NEWMAN,Christina,gardener,army
rec-934-org,Robert,M,HARTLEY,HARTLEY,1745-10-16,Alexander,wine porter,HALE,Jane,gold prospector,cotton weaver
rec-935-dup-0,Jobn,M,JEPSON,JEPSON,1751-09-02,Samuel,carter,ADDIS,Janet,miner,turnkey
rec-935-dup-1,Jonh,M,JEPSON,JEPSON,1751-09-02,Samuel,carter,ADDIS,Janet,miner,turnkey
rec-935-org,John,M,JEPSON,JEPSON,1751-09-02,Samuel,carter,ADDIS,Janet,miner,turnkey
rec-936-dup-0,Anb,F,MACDONALD,MACDONALD,1746-02-19,Frederick,undertaker,CHILD,Bessie,post office worker,miner
rec-936-dup-1,Anm,F,MACDONALD,MACDONALD,1746-02-19,Frederick,undertaker,CHILD,Bessie,post office worker,miner
rec-936-org,Ann,F,MACDONALD,MACDONALD,1746-02-19,Frederick,undertaker,CHILD,Bessie,post office worker,miner
rec-937-org,Elizabeth,F,GOODFELLOW,GOODFELLOW,1746-05-12,Simon,hurdlemaker,PAYNE,Margaret,farmer,pew opener and church caretaker
rec-938-org,Sarah,F,ENGLISH,ENGLISH,1753-03-31,Joseph,french polisher,GEORGE,Mary,thatcher,mechanic
rec-939-org,Jessie,F,ORMISTON,ORMISTON,1751-05-26,Jas,seaman,EATCOAL,Jane,lorry driver,block and mast maker
rec-94-org,Archibald,M,BOLAND,BOLAND,1728-11-05,James,blacksmith,LEES,Agnes,master mariner,leather goods maker
rec-940-org,Lawrence,M,ROBINSON,ROBINSON,1746-11-07,Andrew,coalminer,GATLIFF,Susan,farmer,bootcloser
rec-941-org,Mary,F,FLINT,FLINT,1746-04-28,Robert,farmer,COLLIER,Annie,sadler and horse collar maker,ag lab
rec-942-org,Robert,M,TAYLOR,TAYLOR,1748-11-23,George,servant,JONES,Margaret,farmer,farmer
rec-943-org,Jeannie,F,KILLICK,KILLICK,1747-06-12,Alexander,insurance broker,LEACH,Agnes,iron & steel merchant,master carpenter
rec-944-org,Alice,F,LIFTON,LIFTON,1746-07-22,James,gilder,HOLLIWELL,Margaret,carpenter,publican
rec-945-org,George,M,STEWART,STEWART,1746-11-22,David,coal miner,DAVIES,Jessie,farmer,annealer at nail works
rec-946-org,Hugh,M,NEWMAN,NEWMAN,1746-11-03,James,chainmaker,NORSK,Mary,crane driver,coal merchant
rec-947-org,Thomas,M,PHILLIPPE,PHILLIPPE,1749-01-08,Robert,servant,KING,Isabel,reeler,woollen manufacturer
rec-948-org,John,M,MACKAY,MACKAY,1747-05-02,Willia,victualler,HOOPER,Lilian,currier,corn miller
rec-949-org,Felix,M,GARDNER,GARDNER,1749-04-27,William,house carpenter,HANOLD,Elizabeth,house agent,foreman
rec-95-dup-0,Hu9h,M,CARTER,CARTER,1737-01-06,Robert,servant,SELKIRK,Emma,fisherman,miller
rec-95-dup-1,Hugj,M,CARTER,CARTER,1737-01-06,Robert,servant,SELKIRK,Emma,fisherman,miller
rec-95-org,Hugh,M,CARTER,CARTER,1737-01-06,Robert,servant,SELKIRK,Emma,fisherman,miller
rec-950-dup-0,Wi|liam,M,HULBERT,HULBERT,1747-12-28,Gavin,bootmaker,MASKEL,Mary,ag lab,engineer
rec-950-dup-1,Williav,M,HULBERT,HULBERT,1747-12-28,Gavin,bootmaker,MASKEL,Mary,ag lab,engineer
rec-950-org,William,M,HULBERT,HULBERT,1747-12-28,Gavin,bootmaker,MASKEL,Mary,ag lab,engineer
rec-951-org,Maggie,F,MORRIS JNR,MORRIS JNR,1762-01-31,Donald,grocer,SOWDEN,Mary,brushmaker,metal merchant
rec-952-org,David,M,HOCKLEY,HOCKLEY,1757-01-20,William,labourer,THOMAS,Isabella,managing director (department store),regular soldier
rec-953-org,Catherine,F,WOOD,WOOD,1745-06-01,John,collier,WARD,Edith,nailor,cement works labourer
rec-954-dup-0,Mragaret,F,HARRIS,HARRIS,1749-03-06,Daniel,chimney cleaner,BAKER,Lydia,weaver,stonecutter
rec-954-dup-1,Margcret,F,HARRIS,HARRIS,1749-03-06,Daniel,chimney cleaner,BAKER,Lydia,weaver,stonecutter
rec-954-org,Margaret,F,HARRIS,HARRIS,1749-03-06,Daniel,chimney cleaner,BAKER,Lydia,weaver,stonecutter
rec-955-org,John,M,SHAW,SHAW,1751-06-05,Henry,engineer,MCKITTON,Margaret,medical practitioner,cycle and electrical retailer
rec-956-org,Adam,M,BALLY,BALLY,1748-03-31,Wm,clerk,DOUR,Elizabeth,boatman,labourer
rec-957-org,David,M,JOHNSTON,JOHNSTON,1746-10-04,Alexander,civil engineer,WOOD,Mary,mariner,road labourer
rec-958-org,James,M,GEAKE,GEAKE,1746-10-03,Patrick,ag lab,ROBSON,Janet,cattle dealer,private in army - stretcher bearer
rec-959-org,Abigail,F,HAYWOOD,HAYWOOD,1746-04-20,John,labourer,ROUSE,Janet,draper,ag lab
rec-96-org,Agnes,F,OXLEE,OXLEE,1735-02-24,Robert,farmer and land owner,DYSON,Rebecca,lab,baptist minister
rec-960-org,Jane,F,EARL OF DESART,EARL OF DESART,1746-06-12,Joseph,wine & spirit merchant,BIRNIE,Barbara,gardener,boot and shoemaker
rec-961-org,John,M,HOWARD,HOWARD,1757-05-12,Donald,constable,BURNETT,Mary,cooper,tailor
rec-962-org,Julia,F,KNOWLES,KNOWLES,1754-10-11,Robert,dressmaker,TROTTER,Agnes,blacksmith,servant
rec-963-org,Roderick,M,HARRISON,HARRISON,1749-05-10,Joseph,domestic servant,KENT,Agnes,carpenter,clerk to electric supply company
rec-964-org,John,M,BENN,BENN,1755-06-23,John,farmer,BLACK,Jane,labourer,shipmaster
rec-965-org,Jane,F,WHITE,WHITE,1747-11-04,John,iron works lab,WOOD,Smith,printer and stationer,shipwright (hm dockyard)
rec-966-org,Norman,M,JORDAN,JORDAN,1748-03-19,Thomas,saddler,GRUNDY,Mary,servant,military armament maker
rec-967-org,Mary,F,FULLERTON,FULLERTON,1760-01-16,Richard,railway mechanic,HART,Mary,tailor,tailor
rec-968-org,Susan,F,FLETCHER,FLETCHER,1746-07-17,Andrew,bleacher,COOK,Ann,shop assistant in greengrocer's,cargo superintendant
rec-969-dup-0,Marjlry,F,KENNETT,KENNETT,1751-05-20,Robert,foreman fire service,SHAW,Janet,lab,tailor
rec-969-dup-1,Marjoyr,F,KENNETT,KENNETT,1751-05-20,Robert,foreman fire service,SHAW,Janet,lab,tailor
rec-969-dup-2,varjory,F,KENNETT,KENNETT,1751-05-20,Robert,foreman fire service,SHAW,Janet,lab,tailor
rec-969-org,Marjory,F,KENNETT,KENNETT,1751-05-20,Robert,foreman fire service,SHAW,Janet,lab,tailor
rec-97-org,Mary,F,TUSTIN,TUSTIN,1732-08-05,Robert,ag lab,DUPLOCK,Martha,farrier,clerk  football pools company
rec-970-org,George,M,JANE,JANE,1745-05-23,Thomas,gas fitter,PEPPER,Janet,farmer,labourer
rec-971-org,Johanna,F,POTTER,POTTER,1749-01-28,Robert,paper maker,WALLS,Mary,spinner,housekeeper
rec-972-org,Helen,F,MILLETT,MILLETT,1745-11-10,George,saddler,YELLARD,Margret,lab,tailoress
rec-973-org,Mary,F,JONE,JONE,1746-04-15,William,bricklayer,HARROD,Christina,moulder,farm lab
rec-974-dup-0,Agjes,F,GIBBS,GIBBS,1750-09-18,James,miner,GRUNDY,Agnes,salvation army officer,printer and bookbinder
rec-974-org,Agnes,F,GIBBS,GIBBS,1750-09-18,James,miner,GRUNDY,Agnes,salvation army officer,printer and bookbinder
rec-975-org,Samuel,M,MCCOOMBS,MCCOOMBS,1748-09-09,Alexander,carpenter,FRY,Janet,sailor,clergyman
rec-976-org,Ellen,F,POWELL,POWELL,1748-07-30,William,farmer,OWEN,Agnes,lab,carpenter
rec-977-org,Mary,F,HARRIS,HARRIS,1748-05-01,John,accountant,MUDD,Elisabeth,printer,stevedore
rec-978-org,Euphemia,F,PLATT,PLATT,1747-05-15,Alexander,house servant,RANSON,Ann,stitcher,boot maker
rec-979-org,John,M,PARKER,PARKER,1746-10-11,John,plumber,WILLIAM,Isabella,inspector of munitions,blacksmith
rec-98-org,Daniel,M,SPIRES,SPIRES,1728-08-05,John,tailor,GRINDROD,Joann,labourer,currier
rec-980-org,Jeanie,F,OLDERSHAW,OLDERSHAW,1752-03-05,Andrew,labourer,WILLIAMS,Mary,tailor,clerk in oil co.
rec-981-org,Thomas,M,ONSLOW,ONSLOW,1747-06-30,Robert,lab,STEDMAN,Elizabeth,narrow ribbon handloom weaver,case maker
rec-982-org,William,M,MCQUEEN,MCQUEEN,1759-03-31,Matthew,telegraph asst,PHIGHTON,Agnes,fish & game dealer,currier apprentice
rec-983-org,Jane,F,TROUP,TROUP,1744-04-03,David,corn factor and seedsman,LENNARD,Jessie,coal miner,shoe hand
rec-984-org,Willi,M,TONGE,TONGE,1747-04-05,Mark,army officer,BASKETFIELD,Margaret,servant,school teacher
rec-985-org,Mary,F,TEMPLER,TEMPLER,1746-05-27,James,master saddler,WINSOR,Barbara,hat-maker,builder
rec-986-org,Cath,F,WALTON,WALTON,1746-07-09,Thos,brassfounder,TREDWELL,Elizabeth,farm labourer,gardener
rec-987-dup-0,Daid,M,SHEA,SHEA,1756-06-15,Nathanieal,marine engineer, fitter,POTTER,Anne,farmer,waggoner
rec-987-org,David,M,SHEA,SHEA,1756-06-15,Nathanieal,marine engineer, fitter,POTTER,Anne,farmer,waggoner
rec-988-org,Thomas,M,SUNDERLAND,SUNDERLAND,1748-03-02,Alexander,farm lab,FRESHWATER,Margaret,brass moulder,leather merchant
rec-989-dup-0,Willam,M,JONES,JONES,1748-02-09,Thos,basket worker,TAYLOR,Marge,cordwainer,farmer
rec-989-org,William,M,JONES,JONES,1748-02-09,Thos,basket worker,TAYLOR,Marge,cordwainer,farmer
rec-99-org,James,M,ODEY,ODEY,1729-08-13,Peter,cafe proprietor,FARBROTHER,Matilda,servant,miner
rec-990-org,Mary,F,ASHFORD,ASHFORD,1747-11-03,Allan,refreshment contractor,PIERCE,Maggie,labourer,building contractor
rec-991-dup-0,Thmoas,M,HOLLAND,HOLLAND,1748-06-12,Robt,resident maid,ATKINS,Margaret,ironmonger,master cutler
rec-991-org,Thomas,M,HOLLAND,HOLLAND,1748-06-12,Robt,resident maid,ATKINS,Margaret,ironmonger,master cutler
rec-992-org,Isabella,F,PARKINSON,PARKINSON,1746-07-26,John,butcher,IRVINE,Ellen,blacksmith,framework knitter
rec-993-org,John,M,BROWN,BROWN,1745-03-31,Alexander,weaver,MURRAY,Mary,agent for kenmare estates,gardener
rec-994-org,Helen,F,BRAILSFORD,BRAILSFORD,1747-11-23,Robert,brass finisher,RODGERS,Margaret,labourer,secretary
rec-995-org,William,M,SAUNDERS,SAUNDERS,1755-11-05,Patrick,shepherd,SMITH,Helen,publican & innkeeper,builder
rec-996-dup-0,ames,M,FAULCONER,FAULCONER,1746-07-12,Hugh,blacksmith,WOOD,Agnes,rsm soldier,priest
rec-996-org,James,M,FAULCONER,FAULCONER,1746-07-12,Hugh,blacksmith,WOOD,Agnes,rsm soldier,priest
rec-997-org,Elizabeth,F,QUICK,QUICK,1745-12-06,William,teacher,ORTON,Helen,farmer,nurseryman
rec-998-org,Peter,M,GUNTON,GUNTON,1746-09-11,John,tailoress,SNELLING,Margaret,farmer,shoemaker
rec-999-org,Charles,M,LARCOMBE,LARCOMBE,1750-04-10,Alex,master merchant mariner,ROSS,Margaret,farm bailiff,farmer
